tweet_id,label,text
901227509462818816,0,Bollywood wale hai hi bhosdike saale. SRK to to sabse bada asshole hai sala. Film ki promotion ke liye kuch bhi kar sakte hai harami
901789940438237185,0,ache baat hai mujhe toh waise bhe politics mai interest nahi
900405052250116096,0,"Triple talaq talaq ke Baad .. sirf Darubandi ., Darubandi .,"
907243007186890752,0,bhai maulana sahab khud keh rahe hai k triple talaq wale ko sja de.. aray bhai supreme court ne vohi kanoon bnaya hai..
901376121203081216,0,Ab ye kaun keh rha hai baba ne sachin ko bhi cricket sikhaya hai.
900217695181918208,0,Abey woh Dinesh Agrawal.....politics ko kuch bhi bol koi faraq nahi padhta... Islam ko beech mein mat la warna nist o naboot hojayega....
908935610139856896,0,Main POOra Din &amp; Har Waqt CricKet DeKHta ReHTa Tha. JaB Aap Bache Hote Hain To Poora Din Khel Se Dil Hi Nahi Bharta. JaSparit BuMrah
902580441684877314,0,"beti ji, zahar ko zahar hi marta hai , tumhe politics join karni pare go , aur active banna hoga ,tabhi kuch kar sati ho tum pariwar ke liye"
905780436005150720,0,Poora Bollywood Bhushan ka notification on karke rakhe hain hai... Mujhe to lagta hai ki mere ko sir mute karke rakhe hain
901485639530577920,0,Sir Lahore Bhi Pakistan mein ata hey aur Waisey Bhi laluu catta players aarahey hey aap Adher Bhi politics Kar rahey hoo
845428961446289409,1,Jio garden mein jio ka signal hi nahi aata irony ytff reliance
863842975482167296,0,Jo dosi hain onpar karwahi ho fast or mehla ko soraksa dijaye Kas is gatna se bhagto ko kuch sikh mile Triple Talaq best
897681674279976960,0,Tum saale politics ke liye apni maa Bahan Ko daw pe laga do to tumhare liye rashtr kya cheej hai 9 vi failure
901625815724580865,0,Aapne triple talaq ka kitne baar ninda kiya hai thoda batayenge bhai ji.Kitne fatwa ka virodh kiya hai Aapne aaj tak .
904987918766407680,0,"Triple talaq kahan khatam hua,Instant talaq per khali rok lagi haijo dene wale hain wo kuchh din ruk ruk kar de lenge,khushi kis baat ki??"
379239434107248640,1,"Aao Yaar, Namaz Parh aein. ""Nhe Yaar tu parh aa, meray liye Dua kar dein"". Irony"
901111392928808961,0,Ye sab tum politics ki bajah se Kar Rahe ho isse new India ka kya connection ye baba log tum logo ki hi bajah se paida hue hi
906841853445545985,0,Wah ji wah Dharm ji aap jaisa Bollywood me na koi tha na koi hai aur na hi koi aaye ga. Tusi great ho Dharm ji
895939057988980736,0,Triple talaq par bhi bol poonawale
901864689998671878,0,Politics walo ko sub pata hota hai koun kaisa hai par phir bhi log mante Nahi hai kyu ki sabhi to power chaiye aur power means sirf baba hai
899164535818338304,0,Congress aur uanke jaise ghatiya politics karne walo ki wajah se train accedent badh rahe North mei
902539523506233345,0,Pura India ghum rahay ho ..eek baar bhi waha gay. # Khali politics kar lo phokat may
904690698187878400,0,"Dubai: ICC ODI Ranking Jari,Junobi Africa Pehlay, Australia Dosray,Bharat Teesray Aur Pakistan Chattay Number Per Aa Gaya. Cricket"
900945295785074689,0,Sir jeet aur haar popularity ye decide nhi karta ki aapne achha kiya . Jeet aur haar politics ka ek alag chapter hai .Iske bhut tarike hain.
552807943343599616,1,Types of people 1 meray jaise jin se larki kbhi khush nai hoti 2 hamza ali abbasi jaise jo larki ko tulsi day kr khush kr ltay hn
900048468378439681,0,Abb gujrat me modi ka triple talaq hone wala he. Jasodaben medaan me aane wali he ab.
905289245316796417,0,ab lagta hai maanavta Indian cricket team Mein gambhir aur yuvraj Mein Hi bachi hai Baaki cricketer to paison ke ghulaam hain
902083710194814976,0,Triple Talaq Sant rampalji Maharaj hi aisi kurityon ko khatam kr sakte h
900412554052222976,0,Triple talaq ki shubhkamnaye bhi de do gende ab to bavana election bhi ho gye
909666310476517376,0,Sirf cricket ke liye yeh channel lagate log..jab doosra option nahi hoga tab
905426250528731136,0,Dosto Inme se sabse bada harami log kisse kehte hai Gauri Lankesh Murder Wednesday Wisdom BOLLYWOOD Dogs Ajay Devgn karanjohar HARAMI KRK
900041180787781632,0,Bhabhi ko Dual Talaq mila hai ya Triple Talaq ? pic.twitter.com/cu0yldMjTF
909950578968510464,0,Helo Sar ek bar mujhe help kijiy mujhe cricket cilovb samil kijiye gav se hu itnai madt magrahu ap ka sonurajpali help i love you virat paji
222919491275853824,1,Ranj uthaaney se bhi khushi hogi || Pehley dil derd-aashna keejay Ghalib ranj derd irony
900041930087645184,0,Bhakt Triple Talaq par aise khush hokar Modiji ko badhai de rahe hai jaise ye faisla Modiji ne hi karaya ho. Judiciary is independent.
903931630473043968,0,"Cricket tho khel Nahi pate, ye kaam tere liye Sahi hai, Selfi Queen"
898579198150934528,0,Yaahn politics arooj pr aur khan sahb ko visit ki parhi hai
900680883161542656,0,Yaa sabuut ha Ke loog politics ka liya dharam ko kitna use karta ha
897773681161588736,0,. BOLLYWOOD KI SHREYA GHOSHAL SE RAJESH SHUKLA KO SHAADI KARNI HAI .NAHIN JAANTE TO JAAN LO .
882148279391309824,1,Ladkiyan Sirf Kitchen me Shobha deti h Aur esi soch rkhne wale GATAR me... tuesdaythought sarcasm Feminism
865181105615511553,0,.. mam agar aapme 1% bhi insaniyat reh gayi ho to plz sirf modi modi karna band kariye... triple talaq band kariye...
902574221565468673,0,modi sir saint gurmeet ram rahim singh ji insan ko fasay gya h be naam khte k aadhar par bhut badi politics h pita ji k sath
905617109715042305,0,manniy Shri mukhya ji mai garib Ghar se hu aur mai cricket khelna chahata hu krpaya meri madad Kare apki kripa hogi
890494204727525376,0,modi ne bibi ko chodh diya Aur triple talaq ki bsat karta
900044098807119872,0,"Ab jab Triple Talaq SC ne solve kar dia, lage haathon Ayodhya & kashmir bhi solve kr dia jaye. Lekin yaar fir vote kis mudde pe maangenege"
371502892819038208,1,"Irony is when Bappi Lahiri sings ""Sona nahi, Chandi nahi yaar toh mila, arre pyaar kar le.."
901816142485786624,0,Hamare bharat me sant ke paribhasha he badal jati hai... crore ke property haasil karne wale baba ke kami nahi.. Politics me bhi sant hai..
897309842641010688,0,Politics ab congress se ki nahi jaati......Ye bakwas karte raho..Jo ginti ki seats baaki hai wo bhi nahi rahegi
898470416049721344,0,Jaise jaise aap ke dere par .. rush badta jaata hain aapki politics me entry hoti jaati hain.
907272487796441088,0,Kuch cricket reporters afridi ki retirement kay baad yateem yateem say lagtay hain.. allah inhain halal ki rozi kamanay ka hosla day. Ameen.
900392100298084352,0,"lagta hai 2019 mein cricket samaapt hone waala hai..dhoni ,ab,"
894788058557665280,0,Pyar to aisa hi hota hai! ramleela deepikapadukone bollywood famousdialoguepic.twitter.com/jjbUxTXVQP
171318868114014208,1,Rakhi Sawant & Shakti Kapoor are trending together :D Irony *O sathi challl*
899800898695647232,0,Sir 5 sal aur UPA aa jati to socho kya hal hota iss desh ka appeasement k politics se..aur kya kya kiya hoga 10 sal vote bank k liye
897334896108208128,0,"Aaega, rajyasabha me 2018 me bahumat ane dijie.kewal modi hi triple talaq me ban laga sakta hai baki sabto votebank ke lie muh bi na kholege"
899690509840470017,0,Swach bharat ke paise le kar politics me gandaki kyo karta hai modi gundo ko shamil kar ke??
900504626604249093,0,kejruddin hi halat kuch aise hue hai Triple Talaq .twitter.com/azHKNFjFu9
898247341647446017,0,"Politics os game ka naam hai jis mainn saray Players aik saath ho ker participate krainn,aur koyi kisi ka dushman na ho."
900456394213605376,0,Triple talaq khatam hona sa kiski zindagi kharab ho gai...
907929254897254400,0,"Kuch nai chacha, Abhi Cricket Khele toh sirf pitch nai poora maidhan saaf karna padtha. Aiseech samjo.! Arjun Reddy"
563010373029482497,1,They said AIB was filthy. Pandit ji...aap jo bol rahe ho woh kya Shuddh Sanskrit hai??? irony shameonyou
909088185585750017,0,"BLB 123/8 (18 ov), Summary: Nikin Jose 55(33), Shivam Mishra 17(16). Bhavesh Gulecha 3/21, Prateek Jain 3/30. BLBv BEL Cricket ADMIN: Nijam"
883250468599758848,0,Triple talaq ka kya hua?
900947691135393793,0,"Akki Paji , filhaal training ( Politics ) to chaal na rhi , chanda ikkatha ( Party Fund/Vigrah Sewa ke liye ) ho raha hai !"
868784916393099265,0,triple talaq has nothing to do with these numbers! Pata nahi side argument kyon dete hain log wo bhi aap kaise???
897717855382327296,0,kuch logo ko uske suicide se koi farq nahi padta unko dukh ye hoga ek mudda khatam ho gaya. ye jatiwadi politics ka ghinona chehra hai.
903610625892417537,0,Kriti Sanon Kriti Sanon Bollywood pic.twitter.com/R8FSySE4Ug
897335352204996608,0,huma mante hai kuch aise log hai humari community m pr india m inse jyada aise terrorist hai jo k muslim nhi hai...kuch to politics m bhi ha
900082286275682304,0,Jab aam admi ke virodh me sach bolne wale ko block Karna kya unki politics hoti hai Toh kyu AAP ko support karna
896321140464943104,0,Chalo thik hai koi kuch karnewala nahi hai bas aisehi chalte rahega a politics bas public ko pareshaan karte hai
901142661305745408,0,Ye hota hai or ye bhai congressi bhi support kar rahe hai iss bat ko ki triple talaq hona chiye. Kitne chote log hai ye.
557069708352962560,1,"Jeena hoga Marna hoga, Dharna hoga, Dharna hoga. Sarcasm Sher Bano Sher Dharna Convention"
900427283072114688,0,Phoolonka Haar pehnneke baad Jutti khanae kabhi Jigar rakhna Chahiye Isi ko luck or Politics Kahte he
904016497365876736,0,aj meri Eid Al Adha aisai guzari hai jaisai test Cricket mai Misbah ki innings sab ne ignore he kia hai
907304964975820800,0,Cricket News: Waise Meri Team Ko Khud Sakhta Barre Naamon Ki Zaroorat Hi Nahi. Us Waqt Jo Team Hai Wo Durust Hai. WI Captain Jeson Holder
896639748449513476,0,Aap ne to Bollywood me Siti baja rakhi h kabhi barun dhawan to kabhi koe aur pandiya jee to desh ke liye run bnaye h aap to bolti h Siti
192344641352384512,1,"Jeene ke aarzoo mein mare ja rahe hain log, Marne ki aarzoo mein jiye ja raha hoon main. irony"
902896830236606465,0,+10000000000000000000000000 Daridrapugotu politics Thatha chesarani manavadu cheyyalani em ledhu ga Asalu avarasaram ledhu mushti rajakeeyam
901118502626500608,0,SABKO YEH CHINTA THI KI TRIPLE TALAQ PAR MUSALMAN GARMJOSHI NHI DIKHA RAHE LO AB ASLI GARMI DIESEL AUR PETROL K SAATH BULLET FREE
900698241511047170,0,Bhai hum sab bhi door rahte thy..Mai bhi politics mai koi interest nahi rakhti thi..Sirf textile designs ke baare mai hi jaanti thi
897370519657267201,0,"Wah Pappu Ji politics karne ka koi mauka nahi jane dete, DM ko kaam karne do bhai. Aur khud bhi cooperation karo, MP ho."
897677947129143296,0,Shah Rukh Khan visited Dilip Kumar Saab and Saira Banu Ji. Shah Rukh Khan SRK King Khan Dilip Kumar Saira Banu Bollywood Filmy Wavepic.twitter.com/ZwKsT3Ps6a
900598791782318081,0,entertainment bollywoodnews news bollywood hollywood tollywood Kuch Rang Pyar Ke Aise
904406208743960577,0,aaj cricket khiladi neelam honge... khair khiladi to khel ko hi neelam krne lage gain...fir khud neelam hona kaun so badi baat hair.
896427764449853441,0,Sir.. Deceased Bachcho pe Politics hone mat dena..! Dosiyo ko Sazaa Jald se Jald dein.. Lipa-Poti mat hone dena.
899705687650914304,0,Triple Talaq Too All World Hated Harami Terrorist Mulla Lok Detay Hai.Jiska Nahi Hai Kuch Ma'am Sanmaan O Harami Ki Ollat Muslim Hai
910751908461244416,0,"Bharatiya shabd ke saath ""Choli ke peechhe kya hai"" -- yeh crass culture naa jore toh achha hai. Bollywood ko usi ke naam se rahne dijiye."
863692756941762561,1,"Khamosh hai mera desh kisano aur jawano ki maut par, suna hai theatre me bht bheed hai, bahubali ki maut par.....irony"
896329027551510528,0,Kaise baat Krte Ho... Like Gla dabaya Ho.. Politics m aise hi aaroop lagye jate h Jiii.. Jababdehi to gov ki banti hi h.. Bachho ka sawal h
902117674171469824,0,"beta pappu, salman khurshid or kapil sibal ko triple talaq ke favor me ladne kyu bhejte the?? Dogle kahin ke..."
901143751984168960,0,Pad Se Nahi....Lagataar Karya Karne se Banti h Vyaktitv ki Pahchaan. Mauka h Mauka..Kuch Kar Dikhane ka..Jai Hind..Politics with Principal
908100863901794306,0,Dost aaj Tu sirajul-haq sahib nay cricket ko halal game maan Kar JI ke basic policy ko reject kardea aapko aaj unn ko Mubarakbad daina chaiy
900991119541927936,0,Wo to triple talaq nahi accept kar rhe ye to Mandir hai
900059654578814976,0,"Kshatriya, sikhs aur jaat regiment ki Army china border par khadi hai.. bhai reservation aur religion politics wale kaha mar gaye.."
866561773754753025,0,tu apni baat kar tripletalaq or halala par
867987771721306114,1,bhai sukr hai tum jinda ho to desh bacha hua hai.
896360703971307522,0,"Cow ki mahtta ko hamare poorvajo ne hazaro sal pahale samjha& sadiyo se seva kar rahe Parantu aaj gau par politics & gaumenia,dikhava,dhong"
899798509846536193,0,Saam Dhaam Dhand Bhed _ Chanakya of Politics _ Amit Shah
900560181708300288,0,Kya Aaj tak wale TV chod diye Bollywood Jane ki soch h kya to aachchi soch hi jaao
909642242473705472,0,Bak bak bak... Abe chup kar Chutiye kab tak ek hi rag gata rhega. Ab tujhe cricket se bhi problem h? Chal chhod ye bta tera friend kesa h?
896553333942403072,0,jab aap jaise lov bhi politics join jar lenge Jo ki corruption ka dusra naam hai ...to yahi hoga
902480133855920128,0,eesi ka Naam politics hai...in politician ki wajah se Ram Rahim jaise log crime karne ki himat kar pate hai.
903328834170191872,0,Islam wo pooda hy jitna kaatoge utna hara hoga Hadiya tumhari aulad hy Triple Talaq ka dhung bhi use nhi rok paya Brave Hadiya
865978955379200002,0,"Triple Talaq BJP ko Triple Talaq pe bolna nahi chahiye, is se budhi jeewi Muslims convert ho rage hai Hindu mein"
904579319879442432,0,Mahila Sangathan aur Bollywood ki dogalpanthi khul ke samne lane wali Kangna ka main samman karna chahunga har ladki ko seekhna chahiye isse
900078775055953920,0,Talak ka aaj talak ho gya Triple Talaq
868994739382751232,1,Sir ji foreign tours me AAP sirf kaam k liye karta hai Aur Modi ji to picnic pe jate hai na ? sarcasm
863317486829158400,0,"kahaan gya ab?? Triple Talaq par atka hai, ye kya ho raha hao dekha hai??"
864725947123216385,0,"tune jo triple talaq ko bhagwan shri RAM ki ashtha se compare kiya he uske liye tu ye deserve krta he - ""Aaaaaaaaaa Thuuuuuu"""
863663563646189568,0,"Agar Triple Talaq dene walo ko saza milna chahiye, To bagair Talaq diye apni biwi ko chordne walo ko kya milna chahiye???"
908745038049529857,0,Lala aap k bagher bekaar pheeki hai cricket and meri is baat se sab agree karengein ok
907254553518764032,0,International cricket kuch zyada hi bhari parh gayi hai Lahore par
874127975897112576,0,"Band kariya triple talaq, nikah halala aur laayiye uniform civil code. Polygamy illegal hai hindu code bill ki wajah se."
904913547888660480,0,Kuch jyaada ho gaya !! Bhai ... 33 Crores Hindu God hai !!! To Cricket me 2 Kyu nai
910446466598100992,0,Abe lol... kabhi school bhee kaya kar ulloo .pure bollywood mein srk hi ek aisa actor hai jisne aaj tak ek bhi disaster movie nahi di hai
900972518588264448,0,yaha 14.20% Muslim's ne Triple Talaq pr SC k faisle ka samman kiya or waha panchkula me Ram Rahim Verdict challenge bana baitha h
843198752068329472,1,Kal m ja rha MAYOR banne Shree Dinesh Sharma Ji ne Mayor(Lucknow) ki seat mere liye chod di Sarcasm
901020553569419264,0,Tum Pakistanis sudhar jao tumhari cricket ki kitne awkaad hai ye ise baat se ptta chlti hai ki hmse khelna kai liya bhikh maang rahe ho
905384406214430720,0,Faltu comments pe dyan mat do Raj kal cricket na ho To aap ke pass ye koi nahi ayega dene ki liye sab chu..... hai ja jile apni jindhagi
902941924356628480,0,Ye farzi rastravadi hai sale. Tricolour Ka bhi apni ghatiya politics ke liye disrespect Kar rahe hai. Deshdroh Ka case register hona chahiye
901106980147699713,0,Ispe bhi politics.. Jalte ghar pe roti sekna aapse sikhe koi!!!
901824359177756673,0,"Jis desh me Cricket ka junoon ho,wahan agar log Badminton dekh rahe hain,to ye kuch aur nahi balki Indians ka pyar hai ke liye"
902015182322286592,0,Wha 're hudustaan supar politics hai yar tum sab kabhi bhi modi ka takar nhi le paaoge bihar me aafat hai
900625526586474497,0,Haan abhi tak Jo karty arahe Hain jazbat apni jagah Wali politics nateeja dekh lain...
863945334883569665,0,"Triple talaq & polygamy ke naam par par 4-4 biwi rakhte hn, triple talaq ke naam par usko darate hn, uska rape karte hn , phir nyi biwi."
898222226603782144,0,Jis din khud par ayegi uss din bhi nanhe baccho ki chita par apni politics ki rotiyaan sekna :)
897164910114861056,0,Yahi to masla hai dunya technology mai kaha pohanch gai aur hamse politics jhagre hi khatam nai Horahe kam se kam 1 govt ko to pora jonedete
905046277842280448,0,"5 September 1975 Nishant - , Smita Patil, Girish Karnad. 2003 Kuch Naa Kaho, Calcutta Mail, Rules Bollywood nostalgiapic.twitter.com/2DADTITS9G"
902457685437583361,0,"Makkah se crore log ki astha hai, isliye kuch nahi bol raha samjha. Tu development aur politics pe rah, fir dekh tamasha"
905408971577581569,0,bhai yaar ek baar story toh sun lo cricket ke upar mera ghar bikne ae bach jayega
162438822855057408,1,teri tareef mai bhe kuch sarcasm chupa reheta hai.... ;|
907069578907344897,0,"""Dur jaake bhi mujhse tum meri yaadon main rehna kabhi alvidaa na kehna..."" PART-1 KANK SRKRani SRK The Best Of SRK Bollywood pic.twitter.com/AV1OZPe52u"
898896060965298177,0,"Bharat ek aisa desh hi , Jiske sainikon ko Marne ke liye Yudh ki jarurat nahin padti. Gandi politics ki vajah se mar jate han."
902902854830014464,0,Kal kisi ko Hindustan dekh na tha to Mumbai aakar dekhta Koi kis ko naam aur religion nahi puch raha tha Salute to Mumbaikar politics pic.twitter.com/6O74wXAgiJ
898205825273081856,0,G Han NAAHIL # Shraif ki sirf in say kafi banti thi jo in ko politics main lay kar aye* KUCH SHARM HOTI HAY pic.twitter.com/krbB4fi2MR
897356597915144192,0,Abe tuje bewakuf bnane k kiy kha unhone....isi ko to Politics kehte hai Aatankwadi...ab Army dekh kitne or marti hai..ha ha ha ha
899211061374492677,0,Gaay jaise sidhi duniya me koi jiv nhi hai log politics karne k liye inke naam se bhi rotiya sek lete hai.
901098641364045826,0,Sir jee sb isi tarhan.chalta.rahe ga. Cricket board.bhi pakistan ka.hi idaraa hai
893809126332968961,0,Sir aap bole diya hai...kaise dekh sakte hai moive hum...bas aap he bache hai Bollywood main living legend Amit bachan ke baad
866962595869323264,1,inka ek mantri to ration card banake bhi jail gaya hai. sarcasm aaprationcardparty
901347704663658498,0,Nayak film ka Dialogue Kuch buse jalti hai to jalne do Kuch log marte hai to marne do Ye Sab Humare voters hai.. Shame on Politics...
896712857361854469,0,dharam aur desh ki politics band honi cahiye
899526157552332800,0,Mujhe cricket khelna pasand hai
5787925156,1,hehe irony is jis thali mein aaj khaya. kal usi thali ko khaayega
864073806670901248,0,Triple Talaq band hone se kya desh ki economy sudhar jayegi Dalit Atrocity khatm hogi Vikas ki raftaar badegi
874945400804913152,1,"Aur faraz chahiyen kitni mohabbten tujh ko, Maaon ne tere naam pr bachon ka naam rakh diya.. irony"
910713297522933760,0,Bollywood bhi Dawwod ke saath Babut saal kaam kiya hai to iska MATLAB kya hai ?
908581568565829632,0,Cricket News Azeem Maqsad K Liye Us Se Barrh Kar Kuch Nahi Ho Sakta. Shahid Afridi Sufyan Gulzar
909462948216676352,0,Mera bhi achha nahi tha par baad mein Kabbadi aur Cricket.
901519183384412160,0,"Yeh sambit patra sirf non bjp ruled state politics karta hai aur pur din debate debate khelta rehta hai,"
906813851265490944,0,Kya ham sach me Chinese chizo ka bahiskar karte hai. Hamari bhartiya cricket team ki Tshirt me bade bade achharo me OPPO ka prachar ho rha h
907253719862931456,0,"Khwabon Ko sach karne ke liye ,Titli ne saare rang bech diye talksassy poetry Bollywood"
879759246836944896,0,Jab tak Bhakts jaise Chutiyon Ki Aankh Na Khule Tak tak ye chalta rahega... 1) Gandhi 2) Gau 3) Ganga Triple Talaq Ki koi charhca hai?
88914338370437121,1,Duniya gol hai magar hum sab straight hai. irony
896679904586194944,0,Bhai kyu jhuti afwaahe failate ho. Paani rokna hota to rok lete Dams kabse bane huye hain yaha . Insaniyat politics se upar hoti hai.
897858395717255169,0,"just remembering BOLLYWOOD : "" maine kahaa tha na team banane ke liye taaqat ki nahi neeyat chahiye hoti hai """
903234177285316608,0,A. Jaspit bhumra Mission Lanka
907672673978916865,0,Yar bolna bhi nhi chahayeah. Bs dua kro sb khairiyat se hojaye r ahishta ahishta poory mulak me cricket ho
901272283100073984,0,"""Sakshi Maharaj"" in logo k wajah se desh dub raha hai bs vote bank k liye kitna chutiyapa karoge politics in logo k karan badnam hai"
901056093987655680,0,"Triple Talaq Ban Ke Baad Kitne Musalmano Ne Danga Kiya Tha Yaad Nahi Aa Raha 10,000?? Feeling Shame Ram Rahim Singh"
900014855402344450,0,"Sir tet 2011 bed walo ko aap kyun nirash ker rahe, aap hi log to lok sabha me unke liye khade hue the, to a unke liye kyun politics ho rahi"
200113102484799488,1,"Log hamare bare me kya sochte hain, Agar yeh bhi hum hi sochenge toh phir log kya sochenge? uberawesome deepthought irony"
907909512232701952,0,"Politician ko chodo e MSM & Bollywood wale kuch karne k liye tayaar bhale gaali b b pade,sirf in logo ko paisa & controversy se MATLAB hi"
898202857018544131,0,"Aaj kal bollywood me do calculator ke bht charche hai. Vimal and Roshan calculator. Samay samay pe sahi samay pe , sahi tarah se use hota"
900085085562654720,0,bhai jis din tmharay politicians ghaddar hojaengay us din army politics ma ajayegi mulk bachanay . army ka kam mulk bachana hota ha
560511404445138944,1,"Hubby : ""Aaj Sabji mei Namak thoda zyada lag raha hai...!"" Wife : ""Namak barabar hai...! Sabji thodi kam thi sarcasm wife"
841545045958320128,1,"Shivji ke Naam Par Bhaang aur Gaanja Peene Walon, Unhone toh Zehar Bhi Piya Tha !! Happy Holi sarcasm dope Say No To Drugs"
900819235550658561,0,PTI or uske Chamaroo ka eik kaam jahan Foji dekho Chaddi neechi kar ke ultey lait jao. Yehi inki qabliyat he Politics Mei
175537230700486656,1,2 ande aur ek kela de ke bolte hon medal leke aa Paan Singh Tomar sarcasm Irfankhan legendary
901866444694011904,0,"Beti or politics,,,,,,,Sharad Yadav-Politics,,,,,,,Din me sapne dekhna ban kare nahi to Raat kharab ho jayega,Nind bhi nahi aayegi,,,,,"
897877284438200320,0,Okaa ammaki abba ki puttinattainaithe ah politics tappaka chiranjeevi garini vere vishayam lo vimarsinchagalava??
896643003422359552,0,Bhole bhai politics sadyantron ka mayajaal hai
906198781896540160,0,Mai bhi badhi ho ke mithali Raj banungi or phir mihali Raj se milungi . Mujhe bhi cricket ka bohot shook hai
909353544607719424,0,Ghatiya teams ke sath cricket khelkar aaoge to yahi anzham hoga.. sab glti BCCI ki hai
898119131085414400,0,OMG PART-2 kab aari hai bhagwaano ka mazak udaake paise kamana koi aapse sikhe fir baadme dharm sanskaar wali politics bhi lol.
896394515929378817,0,Bachhon ki maut pe sanvedna prakat karne ki bajaye politics karne wale yahi bata raha ki tu kitna samvedanshil hai.
890499765284229122,1,Saari Chori Pakdi Ja Sakti Haii Magar Swimming Pool Mein... Susu Karne Wale Ko Koi Nahi Pakad Sakta Sarcasm Naturally Healthy
900674694663163905,0,Aap logo ke jivan ki commentary achhi kar lete ho... Cricket kyu nahi try karte
899216466586873856,0,Ye sahi nahi bol rahe ho aap Is politics ke liye kyo hindu dharm ka apmaan kar rahe ho Aapko ye sab sobha nahi deta
905795049908301824,0,LOG Ko Bhagwaan Kehte hai Cricket aur wo God Ghanta Kuch nahi Karta Wo Kya Koi nhi Krta..Mgr Real Farishta Hai
900291433399173120,0,Modi sirf vote bank k politics k liye topi pehen k dikhawa nhi karte.. reforms k liye kam karte hain ye bahoton ko samajhna hoga..
822785186207268864,1,Bank par bharosa karke hum Laakho deposit karte he... Aur wo log ek pen ko bhi thread se baandh karke rakhte he.. sarcasm
870249874402545666,0,ajeeb insaan ho tum chlo justify kroo triple talaq..chai k sath namkeen nai mila too TT. YEAH KYa chu***pa hai
906177205499191296,0,Agar Tum Saath Ho Alka Yagnik Bollywood Alka Yagnik One Concert Melody Lane ARRahmanpic.twitter.com/MgCD2qFePC
901867311149154305,0,Ye jo tum jaise jahil ko virasat mai milti hain na politics.....tum log ka bhi haal ram-rahim Jaisa hona chahiye
901794520517537792,0,"politics saad rafique nay ki aur Nawaz nay Siyasi Shaheed keh ker, khud maar ker shaheed wahan"
864897504822702080,0,Are baba koi nhi rokega banwana shuru to kar faltu me bol bolkar bina mudde ko mudda kyun dete aur triple talaq aurat ke haq me h.see u book
901172694149771264,0,Kar lo sir politics kar lo aap.Aaraam se time le kar poori politics keejiye sir.desh kisi aur janm mein bana lenge.abhi politics karte hain
905999850696720384,0,Aye hoye ... Mullas and triple talaq par to Freedomofpress keh ke chup thi ...
896619486911930368,0,is bacchon ki hay lagegi apko....koi kam ke nahi ho aap log..khali politics karte ho logo ki koi phikar nahi he.jawab do
909080726460436480,0,Waho sir nic ap ka cricket ka shot bi tej aur advance rahta tha aur ab ap ki commentry aur joke bi
897071952463933440,0,Humare politics ke hero ye bta do mujhe ki me Jo chote Bacho ki maut huai Hai uska jawabdehi kaun hai.kya wo desh ke future NH t
896815450822131712,0,tum BC yahan bhi politics kheloge. Shame on you. Tumhari failayi gandgi hai jo aaj doosron ko saaf karni pad rahi hai. Kam kya khak hoga.
897122201203351552,0,AJJ JO SAWAL / SINDH JE UNN SAKAFATI TAAREEKHI SHAHAR (MAAG) JO NAALO BUDHAYO JANHN JE NAALAY SAN BOLLYWOOD MAI FILM THAAHI WAI?
364358726095876096,1,Nawaz shareef bahar k chakaar laga lay.. Floods tou atty he rehtay hain mulk mai.. Irony Pakistan PMLN
381866509259124736,1,And moral of the story I am reading is: kartavya se vimukh hokar shanti paana asambhav hai irony
897066824881197057,0,69 lakh de dete to aj 5 cr na dene padte...aur sabi jaan bhi bach jate...jai ho hai politics....
908743666319134720,0,"Perera ko koi batao ke cricket wapis laani hai Pakistan mai, khatam naee karwani khabees shakhs."
897910995137572869,0,jisko Jankari hai wo Teri baat nahi aayege..but tuje pata hai ki Desh ke Yuva zyada politics main knowledge nahi hota..
896921396365770753,0,RSS VALE HE YE UNHE KUTCH BHI FARK NHI PADTA AUR UPAR SE VAHA PER BHI POLITICS KARAGE .......YOGI
900515321265750016,0,tum ny to rishwat li the aur ab khel rahy hu sharjeel tu beqasoor h tu wo q cricket say door h
909371748428128256,0,"Viru Panti Chennai ke dosay, Delhi ke paronthay, cricket chalti hai darshakon ke bharosay"
908984947800543232,0,Balochistan Mein Cricket Ke Furogh Ke Liye Mazeed Stedium Banane Jahen Ge. Wafaqi Wazir-E-Parilmani Amoor.
380175541678399488,1,"Woh tasweer, Zara gaur farmana.......woh tasweer lakhon mai bik gai......jisme ek bacha roti na milne per udaas tha... Urdu Poetry irony"
902531591104319488,0,jo b karo nawaz ab politics se farigh ho gaya he aur ik ne rok k dika diya ab bolo rok sako to rok lo
901835059644076032,0,"Aao Cricket Match Dekhe, Rohit Ka 100 hone wala hai INDv SL"
898111515969986560,0,Tumlogo ke ankhon le politicians ne parda daal rakha hai . 72 hooro ka sapna dikha ke chutiya bana rahe hai apni politics karne keliye.
897774346508279812,0,POLITICS SE DESH BANAAO DESH BADHAAO DESH KO DEKHO DESH KA KAAM KARO DESH PAR DHYAAN LAGAO DESH KE LIYE DRAMA KARO
907242705868279809,0,Ye ha ARYNews ki reporting???? 2sron ko ghaddar kehne wale khud Bollywood ki lrkian dikha rhe hen... .twitter.com/eA2NLMXfyZ
900700491826339840,0,"Rawalpindi: Pakistan Main World Eleven Cricket Team Ko Khushamdeed Kahtay Hain,Pur Aman Aur Khail Pasand Qaum Maizbani Ko Baytab Hai,DG ISPR"
